Type	Symbol	Name	ID	URL	Locus type	status
gene	C3orf62	chromosome 3 open reading frame 62	HGNC:24771	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24771	Gene with protein product	Approved
gene	C3orf70	chromosome 3 open reading frame 70	HGNC:33731	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33731	Gene with protein product	Approved
gene	C3orf80	chromosome 3 open reading frame 80	HGNC:40048	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40048	Gene with protein product	Approved
gene	C3orf84	chromosome 3 open reading frame 84	HGNC:44666	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44666	Gene with protein product	Approved
gene	C3orf85	chromosome 3 open reading frame 85	HGNC:53432	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:53432	Gene with protein product	Approved
gene	C4A	complement C4A (Rodgers blood group)	HGNC:1323	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1323	Gene with protein product	Approved
gene	C4B	complement C4B (Chido blood group)	HGNC:1324	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1324	Gene with protein product	Approved
gene	C4B_2	complement component 4B (Chido blood group), copy 2	HGNC:42398	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:42398	Gene with protein product	Approved
gene	C4BPA	complement component 4 binding protein alpha	HGNC:1325	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1325	Gene with protein product	Approved
gene	C4BPB	complement component 4 binding protein beta	HGNC:1328	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1328	Gene with protein product	Approved
gene	C4orf3	chromosome 4 open reading frame 3	HGNC:19225	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19225	Gene with protein product	Approved
gene	C4orf17	chromosome 4 open reading frame 17	HGNC:25274	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25274	Gene with protein product	Approved
gene	C4orf19	chromosome 4 open reading frame 19	HGNC:25618	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25618	Gene with protein product	Approved
gene	C4orf33	chromosome 4 open reading frame 33	HGNC:27025	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27025	Gene with protein product	Approved
gene	C4orf36	chromosome 4 open reading frame 36	HGNC:28386	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28386	Gene with protein product	Approved
gene	C4orf45	chromosome 4 open reading frame 45	HGNC:26342	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26342	Gene with protein product	Approved
gene	C4orf46	chromosome 4 open reading frame 46	HGNC:27320	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27320	Gene with protein product	Approved
gene	C4orf47	chromosome 4 open reading frame 47	HGNC:34346	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:34346	Gene with protein product	Approved
gene	C4orf48	chromosome 4 open reading frame 48	HGNC:34437	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:34437	Gene with protein product	Approved
gene	C4orf50	chromosome 4 open reading frame 50	HGNC:33766	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33766	Gene with protein product	Approved
gene	C4orf51	chromosome 4 open reading frame 51	HGNC:37264	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37264	Gene with protein product	Approved
gene	C4orf54	chromosome 4 open reading frame 54	HGNC:27741	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27741	Gene with protein product	Approved
gene	C5	complement C5	HGNC:1331	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1331	Gene with protein product	Approved
gene	C5AR1	complement C5a receptor 1	HGNC:1338	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1338	Gene with protein product	Approved
gene	C5AR2	complement C5a receptor 2	HGNC:4527	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:4527	Gene with protein product	Approved
gene	C5orf15	chromosome 5 open reading frame 15	HGNC:20656	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20656	Gene with protein product	Approved
gene	C5orf22	chromosome 5 open reading frame 22	HGNC:25639	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25639	Gene with protein product	Approved
gene	C5orf24	chromosome 5 open reading frame 24	HGNC:26746	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26746	Gene with protein product	Approved
gene	C5orf34	chromosome 5 open reading frame 34	HGNC:24738	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24738	Gene with protein product	Approved
gene	C5orf38	chromosome 5 open reading frame 38	HGNC:24226	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24226	Gene with protein product	Approved
gene	C5orf46	chromosome 5 open reading frame 46	HGNC:33768	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33768	Gene with protein product	Approved
gene	C5orf47	chromosome 5 open reading frame 47	HGNC:27026	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27026	Gene with protein product	Approved
gene	C5orf49	chromosome 5 open reading frame 49	HGNC:27028	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27028	Gene with protein product	Approved
gene	C5orf51	chromosome 5 open reading frame 51	HGNC:27750	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27750	Gene with protein product	Approved
gene	C5orf52	chromosome 5 open reading frame 52	HGNC:35121	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35121	Gene with protein product	Approved
gene	C5orf58	chromosome 5 open reading frame 58	HGNC:37272	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37272	Gene with protein product	Approved
gene	C5orf60	chromosome 5 open reading frame 60	HGNC:27753	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27753	Gene with protein product	Approved
gene	C5orf63	chromosome 5 open reading frame 63	HGNC:40051	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:40051	Gene with protein product	Approved
gene	C6	complement C6	HGNC:1339	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1339	Gene with protein product	Approved
gene	C6orf15	chromosome 6 open reading frame 15	HGNC:13927	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13927	Gene with protein product	Approved
gene	C6orf47	chromosome 6 open reading frame 47	HGNC:19076	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19076	Gene with protein product	Approved
gene	C6orf52	chromosome 6 open reading frame 52	HGNC:20881	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20881	Gene with protein product	Approved
gene	C6orf58	chromosome 6 open reading frame 58	HGNC:20960	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20960	Gene with protein product	Approved
gene	C6orf62	chromosome 6 open reading frame 62	HGNC:20998	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20998	Gene with protein product	Approved
gene	C6orf89	chromosome 6 open reading frame 89	HGNC:21114	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21114	Gene with protein product	Approved
gene	C6orf118	chromosome 6 open reading frame 118	HGNC:21233	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21233	Gene with protein product	Approved
gene	C6orf120	chromosome 6 open reading frame 120	HGNC:21247	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21247	Gene with protein product	Approved
gene	C6orf132	chromosome 6 open reading frame 132	HGNC:21288	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21288	Gene with protein product	Approved
gene	C6orf136	chromosome 6 open reading frame 136	HGNC:21301	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21301	Gene with protein product	Approved
gene	C6orf141	chromosome 6 open reading frame 141	HGNC:21351	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21351	Gene with protein product	Approved
gene	C6orf163	chromosome 6 open reading frame 163	HGNC:21403	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21403	Gene with protein product	Approved
gene	C6orf201	chromosome 6 open reading frame 201	HGNC:21620	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21620	Gene with protein product	Approved
gene	C6orf223	chromosome 6 open reading frame 223	HGNC:28692	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28692	Gene with protein product	Approved
gene	C6orf226	chromosome 6 open reading frame 226	HGNC:34431	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:34431	Gene with protein product	Approved
gene	C7	complement C7	HGNC:1346	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1346	Gene with protein product	Approved
gene	C7orf25	chromosome 7 open reading frame 25	HGNC:21703	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21703	Gene with protein product	Approved
gene	C7orf26	chromosome 7 open reading frame 26	HGNC:21702	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21702	Gene with protein product	Approved
gene	C7orf31	chromosome 7 open reading frame 31	HGNC:21722	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21722	Gene with protein product	Approved
gene	C7orf33	chromosome 7 open reading frame 33	HGNC:21724	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21724	Gene with protein product	Approved
gene	C7orf50	chromosome 7 open reading frame 50	HGNC:22421	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:22421	Gene with protein product	Approved
gene	C7orf57	chromosome 7 open reading frame 57	HGNC:22247	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:22247	Gene with protein product	Approved
gene	C7orf61	chromosome 7 open reading frame 61	HGNC:22135	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:22135	Gene with protein product	Approved
gene	C7orf77	chromosome 7 open reading frame 77	HGNC:51256	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51256	Gene with protein product	Approved
gene	C8A	complement C8 alpha chain	HGNC:1352	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1352	Gene with protein product	Approved
gene	C8B	complement C8 beta chain	HGNC:1353	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1353	Gene with protein product	Approved
gene	C8G	complement C8 gamma chain	HGNC:1354	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1354	Gene with protein product	Approved
gene	C8orf33	chromosome 8 open reading frame 33	HGNC:26104	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26104	Gene with protein product	Approved
gene	C8orf34	chromosome 8 open reading frame 34	HGNC:30905	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30905	Gene with protein product	Approved
gene	C8orf48	chromosome 8 open reading frame 48	HGNC:26345	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26345	Gene with protein product	Approved
gene	C8orf58	chromosome 8 open reading frame 58	HGNC:32233	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32233	Gene with protein product	Approved
gene	C8orf74	chromosome 8 open reading frame 74	HGNC:32296	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32296	Gene with protein product	Approved
gene	C8orf76	chromosome 8 open reading frame 76	HGNC:25924	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25924	Gene with protein product	Approved
gene	C8orf82	chromosome 8 open reading frame 82	HGNC:33826	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33826	Gene with protein product	Approved
gene	C8orf86	chromosome 8 open reading frame 86	HGNC:33774	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33774	Gene with protein product	Approved
gene	C8orf88	chromosome 8 open reading frame 88	HGNC:44672	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44672	Gene with protein product	Approved
gene	C8orf89	chromosome 8 open reading frame 89	HGNC:51258	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51258	Gene with protein product	Approved
gene	C9	complement C9	HGNC:1358	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1358	Gene with protein product	Approved
gene	C9orf24	chromosome 9 open reading frame 24	HGNC:19919	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19919	Gene with protein product	Approved
gene	C9orf40	chromosome 9 open reading frame 40	HGNC:23433	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23433	Gene with protein product	Approved
gene	C9orf43	chromosome 9 open reading frame 43	HGNC:23570	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23570	Gene with protein product	Approved
gene	C9orf47	chromosome 9 open reading frame 47	HGNC:23669	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23669	Gene with protein product	Approved
gene	C9orf50	chromosome 9 open reading frame 50	HGNC:23677	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23677	Gene with protein product	Approved
gene	C9orf57	chromosome 9 open reading frame 57	HGNC:27037	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27037	Gene with protein product	Approved
gene	C9orf64	chromosome 9 open reading frame 64	HGNC:28144	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28144	Gene with protein product	Approved
gene	C9orf72	C9orf72-SMCR8 complex subunit	HGNC:28337	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28337	Gene with protein product	Approved
gene	C9orf78	chromosome 9 open reading frame 78	HGNC:24932	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24932	Gene with protein product	Approved
gene	C9orf85	chromosome 9 open reading frame 85	HGNC:28784	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28784	Gene with protein product	Approved
gene	C9orf92	chromosome 9 open reading frame 92	HGNC:19054	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19054	Gene with protein product	Approved
gene	C9orf116	chromosome 9 open reading frame 116	HGNC:28435	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28435	Gene with protein product	Approved
gene	C9orf129	chromosome 9 open reading frame 129	HGNC:31116	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31116	Gene with protein product	Approved
gene	C9orf131	chromosome 9 open reading frame 131	HGNC:31418	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31418	Gene with protein product	Approved
gene	C9orf135	chromosome 9 open reading frame 135	HGNC:31422	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31422	Gene with protein product	Approved
gene	C9orf152	chromosome 9 open reading frame 152	HGNC:31455	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31455	Gene with protein product	Approved
gene	C9orf153	chromosome 9 open reading frame 153	HGNC:31456	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31456	Gene with protein product	Approved
gene	C10orf53	chromosome 10 open reading frame 53	HGNC:27421	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27421	Gene with protein product	Approved
gene	C10orf62	chromosome 10 open reading frame 62	HGNC:23294	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23294	Gene with protein product	Approved
gene	C10orf67	chromosome 10 open reading frame 67	HGNC:28716	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28716	Gene with protein product	Approved
gene	C10orf71	chromosome 10 open reading frame 71	HGNC:26973	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26973	Gene with protein product	Approved
gene	C10orf82	chromosome 10 open reading frame 82	HGNC:28500	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28500	Gene with protein product	Approved
gene	C10orf88	chromosome 10 open reading frame 88	HGNC:25822	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25822	Gene with protein product	Approved
gene	C10orf90	chromosome 10 open reading frame 90	HGNC:26563	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26563	Gene with protein product	Approved
gene	C10orf95	chromosome 10 open reading frame 95	HGNC:25880	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25880	Gene with protein product	Approved
gene	C10orf99	chromosome 10 open reading frame 99	HGNC:31428	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31428	Gene with protein product	Approved
gene	C10orf105	chromosome 10 open reading frame 105	HGNC:20304	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20304	Gene with protein product	Approved
gene	C10orf120	chromosome 10 open reading frame 120	HGNC:25707	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25707	Gene with protein product	Approved
gene	C10orf126	chromosome 10 open reading frame 126	HGNC:28693	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28693	Gene with protein product	Approved
